ad_id,campaign_id,date,platform,age_group,impressions,clicks,conversions,spend,revenue,ctr,cpc,cpm,cvr,cpa,quality_score,quality_label
330,CAMP_033,2026-04-10,Facebook,35-44,30724,1469,98,118,367,0.04781278479364666,0.08032675289312458,3.8406457492513995,0.06671204901293397,1.2040816326530612,4,good
331,CAMP_034,2026-04-01,Facebook,25-34,27699,1392,77,86,158,0.05025452182389256,0.0617816091954023,3.104805227625546,0.05531609195402299,1.1168831168831168,4,good
332,CAMP_034,2026-04-02,Facebook,25-34,27934,941,43,82,193,0.033686546860456794,0.0871413390010627,2.9354907997422495,0.04569606801275239,1.9069767441860466,3,good
333,CAMP_034,2026-04-03,Facebook,18-24,26926,1042,62,94,198,0.038698655574537624,0.09021113243761997,3.491049543192453,0.05950095969289827,1.5161290322580645,4,good
334,CAMP_034,2026-04-04,Facebook,45-54,27514,1035,51,132,290,0.03761721305517191,0.12753623188405797,4.797557607036418,0.04927536231884058,2.588235294117647,3,good
335,CAMP_034,2026-04-05,Facebook,25-34,28566,1016,51,108,292,0.035566757683959956,0.1062992125984252,3.780718336483932,0.05019685039370079,2.1176470588235294,3,good
336,CAMP_034,2026-04-06,Facebook,25-34,29373,818,43,123,172,0.027848704592653116,0.15036674816625917,4.187519150240016,0.05256723716381418,2.86046511627907,3,good
337,CAMP_034,2026-04-07,Facebook,35-44,30849,1380,72,122,358,0.04473402703491199,0.08840579710144927,3.954747317579176,0.05217391304347826,1.6944444444444444,3,good
338,CAMP_034,2026-04-08,Facebook,35-44,30289,1390,73,142,284,0.045891247647660866,0.10215827338129496,4.688170622998448,0.05251798561151079,1.9452054794520548,3,good
339,CAMP_034,2026-04-09,Facebook,35-44,29318,813,31,96,289,0.027730404529640495,0.11808118081180811,3.274438911249062,0.038130381303813035,3.096774193548387,3,good
340,CAMP_034,2026-04-10,Facebook,35-44,29587,1191,83,114,265,0.04025416568087336,0.09571788413098237,3.853043566431203,0.06968933669185558,1.3734939759036144,4,good
341,CAMP_035,2026-04-01,Facebook,35-44,27016,1431,93,110,370,0.05296861119336689,0.07686932215234102,4.071661237785016,0.0649895178197065,1.1827956989247312,4,good
342,CAMP_035,2026-04-02,Facebook,35-44,26612,1171,53,94,305,0.044002705546370056,0.0802732707087959,3.5322410942431985,0.04526046114432109,1.7735849056603774,3,good
343,CAMP_035,2026-04-03,Facebook,25-34,26076,1118,67,102,321,0.04287467402975917,0.09123434704830054,3.9116428900138054,0.05992844364937388,1.5223880597014925,4,good
344,CAMP_035,2026-04-04,Facebook,35-44,27523,1500,117,115,274,0.05449987283363005,0.07666666666666666,4.178323583911637,0.078,0.9829059829059829,4,good
345,CAMP_035,2026-04-05,Facebook,35-44,26700,1229,103,117,428,0.04602996254681648,0.0951993490642799,4.382022471910113,0.0838079739625712,1.1359223300970873,4,good
346,CAMP_035,2026-04-06,Facebook,35-44,27951,1295,66,136,385,0.04633107938893063,0.10501930501930502,4.865657758219742,0.050965250965250966,2.0606060606060606,3,good
347,CAMP_035,2026-04-07,Facebook,35-44,29769,1107,46,118,396,0.037186334777788974,0.10659439927732611,3.9638550169639557,0.04155374887082204,2.5652173913043477,3,good
348,CAMP_035,2026-04-08,Facebook,18-24,30284,1464,84,109,321,0.048342359001452916,0.0744535519125683,3.5992603354906882,0.05737704918032787,1.2976190476190477,4,good
349,CAMP_035,2026-04-09,Facebook,35-44,31520,1332,91,111,357,0.04225888324873096,0.08333333333333333,3.521573604060914,0.06831831831831832,1.2197802197802199,4,good
350,CAMP_035,2026-04-10,Facebook,25-34,31359,1184,57,127,438,0.03775630600465576,0.10726351351351351,4.049874039350744,0.04814189189189189,2.2280701754385963,3,good
351,CAMP_036,2026-04-01,Facebook,35-44,28087,1405,97,108,324,0.050023142379036566,0.07686832740213523,3.8451952860754086,0.06903914590747331,1.1134020618556701,4,good
352,CAMP_036,2026-04-02,Facebook,35-44,26822,1301,91,101,293,0.04850495861606144,0.07763259031514219,3.7655655804936248,0.06994619523443504,1.10989010989011,4,good
353,CAMP_036,2026-04-03,Facebook,35-44,28111,1309,83,121,315,0.046565401444274485,0.09243697478991597,4.304364839386717,0.06340718105423988,1.4578313253012047,4,good
354,CAMP_036,2026-04-04,Facebook,25-34,28177,1568,100,124,423,0.05564822372857295,0.07908163265306123,4.400752386698371,0.06377551020408163,1.24,4,good
355,CAMP_036,2026-04-05,Facebook,25-34,27919,1416,104,103,299,0.05071814893083563,0.07274011299435028,3.68924388409327,0.07344632768361582,0.9903846153846154,4,good
356,CAMP_036,2026-04-06,Facebook,35-44,29159,1396,87,92,270,0.04787544154463459,0.0659025787965616,3.15511505881546,0.062320916905444126,1.0574712643678161,4,good
357,CAMP_036,2026-04-07,Facebook,18-24,30759,1780,99,139,380,0.057869241522806335,0.07808988764044944,4.519002568353978,0.05561797752808989,1.404040404040404,4,good
358,CAMP_036,2026-04-08,Facebook,25-34,29936,1734,132,96,267,0.05792357028327098,0.05536332179930796,3.206841261357563,0.07612456747404844,0.7272727272727273,4,good
359,CAMP_036,2026-04-09,Facebook,35-44,29555,1724,98,133,395,0.058331923532397224,0.0771461716937355,4.500084588056167,0.0568445475638051,1.3571428571428572,4,good
360,CAMP_036,2026-04-10,Facebook,45-54,30797,1892,102,143,336,0.06143455531382927,0.0755813953488372,4.6433094132545385,0.05391120507399577,1.4019607843137254,4,good
361,CAMP_037,2026-04-01,Facebook,45-54,26741,1177,43,97,210,0.04401480872069107,0.08241291418861513,3.627388654126622,0.03653355989804588,2.255813953488372,3,good
362,CAMP_037,2026-04-02,Facebook,25-34,27281,1252,96,105,323,0.045892745867086984,0.08386581469648563,3.8488325208020235,0.07667731629392971,1.09375,4,good
363,CAMP_037,2026-04-03,Facebook,18-24,28135,1391,88,104,285,0.049440199040341214,0.07476635514018691,3.6964634796516798,0.06326383896477354,1.1818181818181819,4,good
364,CAMP_037,2026-04-04,Facebook,45-54,27439,1759,135,130,288,0.06410583476074201,0.07390562819783968,4.737781989139546,0.07674815235929505,0.9629629629629629,4,good
365,CAMP_037,2026-04-05,Facebook,18-24,28360,1397,101,130,313,0.04925952045133992,0.09305654974946313,4.583921015514809,0.07229778095919828,1.2871287128712872,4,good
366,CAMP_037,2026-04-06,Facebook,25-34,28476,1344,88,106,337,0.0471976401179941,0.07886904761904762,3.722432925972749,0.06547619047619048,1.2045454545454546,4,good
367,CAMP_037,2026-04-07,Facebook,45-54,30784,1518,113,147,314,0.04931133056133056,0.09683794466403162,4.7752079002079,0.07444005270092227,1.3008849557522124,4,good
368,CAMP_037,2026-04-08,Facebook,35-44,29945,1427,118,144,400,0.04765403239271999,0.10091100210231255,4.808816162965437,0.08269096005606166,1.2203389830508475,4,good
369,CAMP_037,2026-04-09,Facebook,35-44,30481,1504,90,140,287,0.04934221318198222,0.09308510638297872,4.59302516321643,0.0598404255319149,1.5555555555555556,4,good
370,CAMP_037,2026-04-10,Facebook,35-44,30258,1739,128,151,408,0.0574724039923326,0.08683151236342726,4.990415757816114,0.07360552041403105,1.1796875,4,good
371,CAMP_038,2026-04-01,Google Ads,35-44,24279,1407,63,91,233,0.05795131595205733,0.06467661691542288,3.7480950615758477,0.04477611940298507,1.4444444444444444,4,good
372,CAMP_038,2026-04-02,Google Ads,18-24,25800,1179,35,141,372,0.04569767441860465,0.11959287531806616,5.465116279069767,0.029686174724342665,4.0285714285714285,3,good
373,CAMP_038,2026-04-03,Google Ads,25-34,25609,1358,66,112,405,0.053028232262095354,0.08247422680412371,4.373462454605803,0.048600883652430045,1.696969696969697,3,good
374,CAMP_038,2026-04-04,Google Ads,25-34,26953,1279,92,107,344,0.04745297369495047,0.0836591086786552,3.969873483471228,0.07193119624706802,1.1630434782608696,4,good
375,CAMP_038,2026-04-05,Google Ads,35-44,26803,1145,69,112,346,0.04271909860836474,0.09781659388646288,4.178636719770175,0.06026200873362445,1.6231884057971016,3,good
376,CAMP_038,2026-04-06,Google Ads,25-34,25884,1457,93,120,317,0.05628959975274301,0.08236101578586136,4.6360686138154845,0.06382978723404255,1.2903225806451613,4,good
377,CAMP_038,2026-04-07,Google Ads,35-44,27896,1300,62,147,430,0.04660166332090622,0.11307692307692307,5.26957269859478,0.047692307692307694,2.370967741935484,3,good
378,CAMP_038,2026-04-08,Google Ads,35-44,28771,1522,92,137,342,0.05290049007681346,0.0900131406044678,4.761739251329463,0.06044678055190539,1.4891304347826086,4,good
379,CAMP_038,2026-04-09,Google Ads,35-44,28176,1164,31,111,233,0.04131175468483816,0.09536082474226804,3.939522998296422,0.02663230240549828,3.5806451612903225,3,good
380,CAMP_038,2026-04-10,Google Ads,45-54,29753,1442,68,164,468,0.04846570093772057,0.11373092926490985,5.512049205122173,0.047156726768377254,2.411764705882353,3,good
381,CAMP_039,2026-04-01,Google Ads,35-44,25421,1018,66,123,404,0.040045631564454585,0.12082514734774066,4.83851933440856,0.06483300589390963,1.8636363636363635,3,good
382,CAMP_039,2026-04-02,Google Ads,35-44,26781,1360,125,107,311,0.05078227101303163,0.07867647058823529,3.9953698517605765,0.09191176470588236,0.856,4,good
383,CAMP_039,2026-04-03,Google Ads,45-54,25039,1279,74,115,399,0.05108031470905387,0.08991399530883502,4.592835177123687,0.05785770132916341,1.554054054054054,4,good
384,CAMP_039,2026-04-04,Google Ads,25-34,25047,863,55,149,503,0.03445522417854434,0.17265353418308227,5.948816225496067,0.06373117033603708,2.709090909090909,3,good
385,CAMP_039,2026-04-05,Google Ads,35-44,26603,1495,102,129,396,0.05619666954854716,0.0862876254180602,4.849077171747547,0.06822742474916388,1.2647058823529411,4,good
386,CAMP_039,2026-04-06,Google Ads,18-24,26953,1473,109,146,485,0.05465068823507587,0.09911744738628649,5.41683671576448,0.07399864222674814,1.3394495412844036,4,good
387,CAMP_039,2026-04-07,Google Ads,25-34,26375,1153,98,106,335,0.04371563981042654,0.09193408499566348,4.018957345971564,0.08499566348655681,1.0816326530612246,4,good
388,CAMP_039,2026-04-08,Google Ads,25-34,27717,1364,106,121,393,0.04921167514521774,0.08870967741935484,4.365551827398347,0.07771260997067449,1.1415094339622642,4,good
389,CAMP_039,2026-04-09,Google Ads,25-34,28877,1316,93,152,451,0.04557260103196315,0.11550151975683891,5.26370467846383,0.07066869300911854,1.6344086021505377,3,good
390,CAMP_039,2026-04-10,Google Ads,35-44,30202,1547,100,138,502,0.051221773392490566,0.0892049127343245,4.569233825574465,0.06464124111182935,1.38,4,good
391,CAMP_040,2026-04-01,Google Ads,25-34,24383,1491,90,136,424,0.06114916130090637,0.09121395036887994,5.577656563999508,0.060362173038229376,1.511111111111111,4,good
392,CAMP_040,2026-04-02,Google Ads,18-24,24692,1310,71,106,272,0.05305362060586425,0.08091603053435115,4.2928883849019925,0.05419847328244275,1.4929577464788732,4,good
393,CAMP_040,2026-04-03,Google Ads,45-54,26107,1475,86,140,350,0.05649825717240587,0.09491525423728814,5.362546443482591,0.05830508474576271,1.627906976744186,3,good
394,CAMP_040,2026-04-04,Google Ads,18-24,26225,1409,75,148,465,0.05372735938989514,0.1050390347764372,5.643469971401334,0.053229240596167494,1.9733333333333334,3,good
395,CAMP_040,2026-04-05,Google Ads,35-44,25967,1470,109,128,440,0.056610313089690764,0.08707482993197278,4.929333384680556,0.07414965986394557,1.1743119266055047,4,good
396,CAMP_040,2026-04-06,Google Ads,25-34,27859,1044,58,139,404,0.03747442478193761,0.1331417624521073,4.9894109623461,0.05555555555555555,2.396551724137931,3,good
397,CAMP_040,2026-04-07,Google Ads,45-54,27132,1927,134,108,320,0.07102314610054548,0.05604566683964712,3.9805395842547546,0.06953814218993254,0.8059701492537313,4,good
398,CAMP_040,2026-04-08,Google Ads,35-44,26443,1303,92,132,390,0.04927580077903415,0.10130468150422103,4.9918693037855,0.07060629316960859,1.434782608695652,4,good
399,CAMP_040,2026-04-09,Google Ads,35-44,29759,1411,93,168,603,0.04741422762861655,0.11906449326718639,5.6453509862562585,0.06591070163004961,1.8064516129032258,3,good
400,CAMP_040,2026-04-10,Google Ads,35-44,29339,1336,95,164,454,0.04553665769112785,0.12275449101796407,5.5898292375336585,0.07110778443113773,1.7263157894736842,3,good
401,CAMP_041,2026-04-01,TikTok,18-24,29540,1576,85,132,242,0.05335138794854435,0.08375634517766498,4.468517264725796,0.053934010152284266,1.5529411764705883,4,good
402,CAMP_041,2026-04-02,TikTok,35-44,30946,1016,53,113,229,0.03283138370063982,0.11122047244094488,3.6515220060750986,0.05216535433070866,2.1320754716981134,3,good
403,CAMP_041,2026-04-03,TikTok,35-44,31493,1370,90,126,291,0.043501730543295335,0.09197080291970802,4.000889086463658,0.06569343065693431,1.4,4,good
404,CAMP_041,2026-04-04,TikTok,25-34,31604,1452,89,125,324,0.04594355144918365,0.08608815426997245,3.9551955448677383,0.06129476584022039,1.404494382022472,4,good
405,CAMP_041,2026-04-05,TikTok,18-24,32518,1663,119,152,396,0.0511409065748201,0.09140108238123873,4.674334214896365,0.07155742633794347,1.2773109243697478,4,good
406,CAMP_041,2026-04-06,TikTok,25-34,32777,1192,81,135,308,0.03636696463983891,0.11325503355704698,4.118741800652897,0.06795302013422819,1.6666666666666667,3,good
407,CAMP_041,2026-04-07,TikTok,18-24,33573,1160,68,127,377,0.03455157418163405,0.10948275862068965,3.782801656092693,0.05862068965517241,1.8676470588235294,3,good
408,CAMP_041,2026-04-08,TikTok,35-44,34008,1533,136,142,509,0.045077628793225126,0.09262883235485975,4.175488120442249,0.08871493803000652,1.0441176470588236,4,good
409,CAMP_041,2026-04-09,TikTok,25-34,34951,1771,105,118,324,0.05067093931504106,0.06662902315076229,3.3761551886927412,0.05928853754940711,1.1238095238095238,4,good
410,CAMP_041,2026-04-10,TikTok,45-54,34794,1225,84,134,360,0.03520721963556935,0.10938775510204081,3.851238719319423,0.06857142857142857,1.5952380952380953,3,good
411,CAMP_042,2026-04-01,Google Ads,35-44,25177,1359,98,154,435,0.05397783691464432,0.11331861662987491,6.116693807840489,0.07211184694628403,1.5714285714285714,3,good
412,CAMP_042,2026-04-02,Google Ads,25-34,25966,1545,76,141,428,0.059500885773704076,0.0912621359223301,5.4301779249788185,0.04919093851132686,1.855263157894737,3,good
413,CAMP_042,2026-04-03,Google Ads,25-34,26996,1233,79,145,416,0.04567343310120018,0.11759935117599352,5.371166098681287,0.0640713706407137,1.8354430379746836,3,good
414,CAMP_042,2026-04-04,Google Ads,25-34,27328,1302,104,147,293,0.04764344262295082,0.11290322580645161,5.379098360655737,0.07987711213517665,1.4134615384615385,4,good
415,CAMP_042,2026-04-05,Google Ads,35-44,25650,1464,121,133,415,0.05707602339181286,0.09084699453551913,5.185185185185185,0.08265027322404371,1.0991735537190082,4,good
416,CAMP_042,2026-04-06,Google Ads,25-34,26307,1184,64,162,548,0.0450070323488045,0.13682432432432431,6.158056790968184,0.05405405405405406,2.53125,3,good
417,CAMP_042,2026-04-07,Google Ads,25-34,26528,1059,73,130,372,0.03992008443908323,0.12275731822474033,4.900482509047045,0.06893295561850803,1.7808219178082192,3,good
418,CAMP_042,2026-04-08,Google Ads,25-34,28043,1344,105,169,532,0.04792639874478479,0.12574404761904762,6.026459365973683,0.078125,1.6095238095238096,3,good
419,CAMP_042,2026-04-09,Google Ads,35-44,30598,1406,66,178,524,0.04595071573305445,0.12660028449502134,5.817373684554545,0.04694167852062589,2.696969696969697,3,good
420,CAMP_042,2026-04-10,Google Ads,35-44,29604,1493,101,143,514,0.05043237400351304,0.09578030810448761,4.83042832049723,0.06764902880107167,1.4158415841584158,4,good
421,CAMP_043,2026-04-01,Google Ads,25-34,25810,1383,86,144,558,0.053583882216195276,0.10412147505422993,5.579232855482371,0.06218365871294288,1.6744186046511629,3,good
422,CAMP_043,2026-04-02,Google Ads,35-44,25617,1360,94,156,577,0.05308974509115041,0.11470588235294117,6.089706054573135,0.06911764705882353,1.6595744680851063,3,good
423,CAMP_043,2026-04-03,Google Ads,25-34,27058,1550,113,116,449,0.0572843521324562,0.07483870967741936,4.287086998299949,0.07290322580645162,1.0265486725663717,4,good
424,CAMP_043,2026-04-04,Google Ads,35-44,26801,1371,87,159,628,0.05115480765643073,0.11597374179431072,5.932614454684527,0.06345733041575492,1.8275862068965518,3,good
425,CAMP_043,2026-04-05,Google Ads,25-34,26599,1543,116,131,522,0.0580096996127674,0.084899546338302,4.924997180345126,0.07517822423849643,1.1293103448275863,4,good
426,CAMP_043,2026-04-06,Google Ads,25-34,28646,1231,99,120,373,0.042972840885289396,0.09748172217709179,4.189066536340152,0.08042242079610074,1.2121212121212122,4,good
427,CAMP_043,2026-04-07,Google Ads,25-34,28325,1364,102,125,434,0.048155339805825245,0.09164222873900293,4.41306266548985,0.0747800586510264,1.2254901960784315,4,good
428,CAMP_043,2026-04-08,Google Ads,18-24,27869,1775,126,135,498,0.06369083928379203,0.07605633802816901,4.844092001865873,0.07098591549295774,1.0714285714285714,4,good
429,CAMP_043,2026-04-09,Google Ads,25-34,27862,1372,96,169,629,0.049242696145287486,0.12317784256559766,6.065609073289785,0.06997084548104957,1.7604166666666667,3,good
430,CAMP_043,2026-04-10,Google Ads,35-44,29792,1505,106,124,500,0.050516917293233085,0.0823920265780731,4.16219119226638,0.07043189368770764,1.169811320754717,4,good
431,CAMP_044,2026-04-01,TikTok,25-34,30297,1124,83,154,458,0.03709938277717266,0.13701067615658363,5.083011519292339,0.07384341637010676,1.855421686746988,3,good
432,CAMP_044,2026-04-02,TikTok,25-34,29917,1098,99,153,408,0.036701540929906074,0.13934426229508196,5.114149145970519,0.09016393442622951,1.5454545454545454,4,good
433,CAMP_044,2026-04-03,TikTok,25-34,32498,1225,106,163,609,0.037694627361683795,0.13306122448979593,5.015693273432211,0.08653061224489796,1.5377358490566038,4,good
434,CAMP_044,2026-04-04,TikTok,18-24,32437,949,70,138,414,0.029256713012917348,0.14541622760800843,4.254400838548571,0.0737618545837724,1.9714285714285715,3,good
435,CAMP_044,2026-04-05,TikTok,45-54,32688,1357,121,145,407,0.04151370533529124,0.10685335298452468,4.435878609887421,0.08916728076639646,1.1983471074380165,4,good
436,CAMP_044,2026-04-06,TikTok,35-44,33794,1253,85,142,413,0.03707758773746819,0.11332801276935354,4.201929336568622,0.06783719074221868,1.6705882352941177,3,good
437,CAMP_044,2026-04-07,TikTok,18-24,33169,1225,95,170,527,0.03693207513039284,0.13877551020408163,5.125267569115741,0.07755102040816327,1.7894736842105263,3,good
438,CAMP_044,2026-04-08,TikTok,18-24,34466,1177,83,155,419,0.03414959670399814,0.13169073916737467,4.497185632217257,0.07051826677994902,1.8674698795180722,3,good
439,CAMP_044,2026-04-09,TikTok,25-34,35257,1494,111,153,445,0.0423745639163854,0.10240963855421686,4.339563774569589,0.07429718875502007,1.3783783783783783,4,good
440,CAMP_044,2026-04-10,TikTok,18-24,34530,1476,126,126,346,0.04274543874891399,0.08536585365853659,3.649000868809731,0.08536585365853659,1.0,4,good
441,CAMP_045,2026-04-01,Google Ads,25-34,25594,1426,112,164,538,0.055716183480503244,0.1150070126227209,6.40775181683207,0.0785413744740533,1.4642857142857142,4,good
442,CAMP_045,2026-04-02,Google Ads,25-34,24294,1544,139,120,382,0.06355478719025273,0.07772020725388601,4.939491232403062,0.0900259067357513,0.8633093525179856,4,good
443,CAMP_045,2026-04-03,Google Ads,35-44,26316,1590,107,111,376,0.06041951664386685,0.06981132075471698,4.21796625626995,0.06729559748427673,1.0373831775700935,4,good
444,CAMP_045,2026-04-04,Google Ads,35-44,27080,1716,140,120,337,0.06336779911373708,0.06993006993006994,4.431314623338257,0.08158508158508158,0.8571428571428571,4,good
445,CAMP_045,2026-04-05,Google Ads,35-44,26948,1628,129,158,428,0.06041264657859582,0.09705159705159705,5.863143832566424,0.07923832923832924,1.2248062015503876,4,good
446,CAMP_045,2026-04-06,Google Ads,35-44,28753,1670,123,160,471,0.0580808959065141,0.09580838323353294,5.564636733558237,0.07365269461077845,1.3008130081300813,4,good
447,CAMP_045,2026-04-07,Google Ads,18-24,28728,1779,139,184,460,0.06192564745196324,0.10342889263631254,6.404901141743247,0.07813378302417089,1.3237410071942446,4,good
448,CAMP_045,2026-04-08,Google Ads,45-54,27656,1381,122,128,314,0.04993491466589529,0.09268645908761766,4.628290425224183,0.08834178131788559,1.0491803278688525,4,good
449,CAMP_045,2026-04-09,Google Ads,45-54,28278,1441,91,168,452,0.0509583421741283,0.11658570437196392,5.941014215998302,0.06315058986814712,1.8461538461538463,3,good
450,CAMP_045,2026-04-10,Google Ads,25-34,30176,1680,145,146,385,0.05567338282078473,0.0869047619047619,4.838282078472958,0.08630952380952381,1.006896551724138,4,good
451,CAMP_046,2026-04-01,Google Ads,35-44,25504,1089,77,148,456,0.04269918444165621,0.13590449954086317,5.803011292346299,0.0707070707070707,1.922077922077922,3,good
452,CAMP_046,2026-04-02,Google Ads,45-54,25461,946,75,151,635,0.03715486430226621,0.15961945031712474,5.9306390165350935,0.07928118393234672,2.013333333333333,3,good
453,CAMP_046,2026-04-03,Google Ads,35-44,27466,1270,68,169,512,0.04623898638316464,0.13307086614173227,6.153061967523484,0.05354330708661417,2.485294117647059,3,good
454,CAMP_046,2026-04-04,Google Ads,35-44,27718,1375,103,141,605,0.04960675373403564,0.10254545454545455,5.08694711018111,0.07490909090909091,1.3689320388349515,4,good
455,CAMP_046,2026-04-05,Google Ads,25-34,26922,1620,74,161,584,0.06017383552484957,0.09938271604938272,5.980239209568382,0.04567901234567901,2.175675675675676,3,good
456,CAMP_046,2026-04-06,Google Ads,18-24,27642,1598,86,129,443,0.05781057810578106,0.08072590738423029,4.666811373996093,0.05381727158948686,1.5,4,good
457,CAMP_046,2026-04-07,Google Ads,45-54,27536,1699,102,126,479,0.06170104590354445,0.07416127133608005,4.57582800697269,0.06003531489111242,1.2352941176470589,4,good
458,CAMP_046,2026-04-08,Google Ads,45-54,30061,1570,58,158,634,0.05222713815242341,0.10063694267515924,5.2559795083330565,0.03694267515923567,2.7241379310344827,3,good
459,CAMP_046,2026-04-09,Google Ads,45-54,30878,1796,120,168,550,0.0581643888852905,0.0935412026726058,5.440766889047218,0.066815144766147,1.4,4,good
460,CAMP_046,2026-04-10,Google Ads,18-24,28157,1481,109,151,506,0.05259793301843236,0.10195813639432816,5.362787228753064,0.07359891964888589,1.385321100917431,4,good
461,CAMP_047,2026-04-01,Google Ads,25-34,24687,1224,66,175,479,0.04958075100255195,0.14297385620915032,7.0887511645805485,0.05392156862745098,2.6515151515151514,3,good
462,CAMP_047,2026-04-02,Google Ads,35-44,26034,1363,50,149,572,0.05235461319812553,0.10931768158473955,5.723284935084889,0.036683785766691124,2.98,3,good
463,CAMP_047,2026-04-03,Google Ads,18-24,24493,1286,74,120,368,0.052504797289021354,0.09331259720062209,4.8993590005307635,0.05754276827371695,1.6216216216216217,3,good
464,CAMP_047,2026-04-04,Google Ads,18-24,26938,1555,90,123,420,0.05772514663300913,0.07909967845659165,4.566040537530626,0.05787781350482315,1.3666666666666667,4,good
465,CAMP_047,2026-04-05,Google Ads,35-44,28392,1716,102,173,540,0.06043956043956044,0.10081585081585082,6.093265708650324,0.05944055944055944,1.696078431372549,3,good
466,CAMP_047,2026-04-06,Google Ads,35-44,27392,1549,65,175,479,0.05654935747663552,0.11297611362169141,6.388726635514019,0.04196255648805681,2.6923076923076925,3,good
467,CAMP_047,2026-04-07,Google Ads,25-34,27542,1534,80,160,517,0.0556967540483625,0.10430247718383312,5.809309418342894,0.05215123859191656,2.0,3,good
468,CAMP_047,2026-04-08,Google Ads,35-44,29020,1709,101,191,700,0.05889042039972433,0.1117612638970158,6.581667815299793,0.0590988882387361,1.891089108910891,3,good
469,CAMP_047,2026-04-09,Google Ads,45-54,29311,1658,70,127,369,0.056565794411654324,0.07659831121833534,4.332844324656272,0.04221954161640531,1.8142857142857143,3,good
470,CAMP_047,2026-04-10,Google Ads,18-24,31875,1645,102,183,642,0.0516078431372549,0.11124620060790273,5.741176470588235,0.06200607902735562,1.7941176470588236,3,good
471,CAMP_048,2026-04-01,Facebook,35-44,26628,1230,87,132,340,0.04619197836863452,0.1073170731707317,4.957187922487607,0.07073170731707316,1.5172413793103448,4,good
472,CAMP_048,2026-04-02,Facebook,25-34,26648,1104,86,124,361,0.04142900030021015,0.11231884057971014,4.653257280096067,0.07789855072463768,1.441860465116279,4,good
473,CAMP_048,2026-04-03,Facebook,35-44,29304,1064,60,130,404,0.036309036309036306,0.12218045112781954,4.436254436254436,0.05639097744360902,2.1666666666666665,3,good
474,CAMP_048,2026-04-04,Facebook,25-34,28756,1228,87,153,482,0.04270413131172625,0.1245928338762215,5.3206287383502575,0.07084690553745929,1.7586206896551724,3,good
475,CAMP_048,2026-04-05,Facebook,18-24,30179,1401,105,159,362,0.04642300937738162,0.11349036402569593,5.268564233407336,0.07494646680942184,1.5142857142857142,4,good
476,CAMP_048,2026-04-06,Facebook,35-44,28739,1128,81,190,573,0.03924979992344897,0.16843971631205673,6.6112251644107305,0.07180851063829788,2.345679012345679,3,good
477,CAMP_048,2026-04-07,Facebook,35-44,31015,1402,102,196,600,0.04520393358052555,0.1398002853067047,6.319522811542802,0.07275320970042796,1.9215686274509804,3,good
478,CAMP_048,2026-04-08,Facebook,25-34,29117,1144,78,158,456,0.039289761994710994,0.1381118881118881,5.426383212556239,0.06818181818181818,2.0256410256410255,3,good
479,CAMP_048,2026-04-09,Facebook,25-34,31528,1668,94,142,381,0.052905353971073335,0.08513189448441247,4.503933011925907,0.05635491606714628,1.5106382978723405,4,good
480,CAMP_048,2026-04-10,Facebook,25-34,33797,1464,83,164,569,0.0433174542119123,0.11202185792349727,4.852501701334438,0.05669398907103825,1.9759036144578312,3,good
481,CAMP_049,2026-04-01,Facebook,25-34,27298,1601,73,151,513,0.05864898527364642,0.09431605246720799,5.531540772217745,0.04559650218613367,2.0684931506849313,3,good
482,CAMP_049,2026-04-02,Facebook,25-34,26710,1381,71,175,568,0.05170348184200674,0.12671976828385229,6.551853238487458,0.05141202027516292,2.464788732394366,3,good
483,CAMP_049,2026-04-03,Facebook,25-34,27981,1226,87,175,528,0.043815446195632754,0.14274061990212072,6.2542439512526355,0.07096247960848287,2.0114942528735633,3,good
484,CAMP_049,2026-04-04,Facebook,35-44,28410,1319,73,132,416,0.04642731432594157,0.10007581501137225,4.646251319957761,0.05534495830174375,1.8082191780821917,3,good
485,CAMP_049,2026-04-05,Facebook,25-34,30052,1363,90,183,581,0.045354718487954214,0.13426265590608952,6.089444962065753,0.06603081438004402,2.033333333333333,3,good
486,CAMP_049,2026-04-06,Facebook,18-24,32115,1467,92,193,624,0.0456795889771135,0.13156100886162236,6.009652810213296,0.0627130197682345,2.097826086956522,3,good
487,CAMP_049,2026-04-07,Facebook,18-24,28837,1578,91,139,412,0.05472136491313243,0.08808618504435994,4.820196275618129,0.057667934093789605,1.5274725274725274,4,good
488,CAMP_049,2026-04-08,Facebook,25-34,31425,1458,87,131,449,0.04639618138424821,0.08984910836762688,4.168655529037391,0.059670781893004114,1.5057471264367817,4,good
489,CAMP_049,2026-04-09,Facebook,45-54,31503,1676,84,188,578,0.053201282417547534,0.11217183770883055,5.967685617242802,0.050119331742243436,2.238095238095238,3,good
490,CAMP_049,2026-04-10,Facebook,25-34,32933,1550,85,209,681,0.04706525369689977,0.13483870967741934,6.346218079130356,0.054838709677419356,2.458823529411765,3,good
491,CAMP_050,2026-04-01,TikTok,18-24,30788,1480,80,144,429,0.048070676887098866,0.0972972972972973,4.677146940366377,0.05405405405405406,1.8,3,good
492,CAMP_050,2026-04-02,TikTok,18-24,31974,1218,62,186,621,0.03809345092887972,0.15270935960591134,5.81722649652843,0.05090311986863711,3.0,3,good
493,CAMP_050,2026-04-03,TikTok,25-34,32597,1575,112,157,473,0.048317329815627204,0.09968253968253968,4.816394146700617,0.07111111111111111,1.4017857142857142,4,good
